AMIVAQUNUB (6) | aubain,vimana(inv) (à quia(inv),aubin(nm),niqab)
ASOQUPUBIS (7) | assoupi,aupsois°,quipous(ou quipu)
EGITISASEP (9) | épistasie[tapissée+I],péagistes[tapissée+G,épissage+T]
TISONARUQA (9) | inquartos[souriant+Q],quant-à-soi(inv),quatrains,in-quartos
RECUSECANE (10)| cancéreuse (carencées(vt))
LITALURITE (9) | titraille[tire-lait+L],titulaire[tire-lait+U],traitillé(nm)
NETITISONA (9) | ionisante(n),stationné (tontinés(vt),tantines,intestin,inanités,insanité,tainiens,sonatine,instante)
XIBUBAMALI (9) | bilabiaux(al,e) (x) ((labiaux(al,e))) (((labium,mbalax))) +bilabié/labié(adj²)
AFUPULEHET (7) | flûteau,fluteau
PIHOCETURI (9) | chipoteur(euse) (chipoter(vt),piocheur(euse))
MAMARODETE (9) | dermatome (matamore)
IBATEBEMIT (7) | imbibée,bibitte(ou bibite)
EPATERIGET (9) | aigrettée(adj) (étripage,aigrette)
VILITOMOFE (7) | folioté(vt),volitif(ive),vomitif(ive)
NISENUSYPI (8) | insinués,sinusien° (pinyins)
MABELESUNU (8) | albumens[manuels+B],ambleuse(eur)[blâmées+U]
IHELECEZEV (8) | échevelé(vt) (livèche)
RITIDESIPE (9) | tire-pieds (dépister,sidérite,prédites,iridiées(ADJ),trépieds,piérides)
NUNUSESIPA (8) | punaisés
QINONISAGV (8) | invasion (x)
ELIDITUXIL (7) | lieu-dit,lieudit(ou lieudits/lieux-dits) (illite)
SAUHDIDLNU (6) | lundis,uhlans,aldins(+ine),insula,ladins
ECASERUTOR (10)| eurocrates (escorteur[écourtés+R],réacteurs,acrotères,créateurs/ure,écarteurs(nm))
DIRURALETE (9) | adultérer(vt)
SLITABELOR (9) | orbitales[tribales+O],batoiller(vi),barillets,triballés(vt)
COMOSEMYZE (6) | sommée,mycose,moyées(adj),myomes
ULOLITOLID (6) | lillot(e),toluol (outil,idiot)
MASAZANOLU (8) | anomalas (x)
ERERERADAB (8) | débarrée/er (vt) (x)
TESISONOCA (10)| isooctanes (cessation[stanoise+C])
LERUMEMORI (9) | remmouler (vt) (mémoriel,moulière(adj.f))
RANOVIRIPE (8) | riverain(e),parvenir,provenir(vt),poivrier(ère)
ISITOGITUE (8) | ouistiti (gouttes)
ENSIRUSOFU (9) | fouineurs(euse)[fournies+U],fouisseur(euse),surfusion
CIPABAZALU (6) | public,lapiaz,apical(e,aux) (balai,abaca,cipal(e,aux),clapi(vt),çuilà)
GOUOHRESIS (8) | houssoir
REMESIACSE (9) | césarisée(vt)[écrasées+I,aciérées+S],césarisme,escrimées(vt)
ACLEDNITOT (9) | coéditant[candiote+T (nf)]
AKUPIURBAE (7) | kérabau(x) (ou kerbau)
GLETAFAGUT (7) | gaulage, lattage
ASIMTEADRI (9) | dramatisé (vt), stadiaire
AMTISOBURO (8) | boutoirs,tambours,sumotori,mort-bois(pl:morts-bois)
ERILISIBEV (9) | virilisée(vt) (x)
LARESITICU (9) | articulés[autrices+L],ritualisé(vt)[laitiers+U,tauliers+I],trisaïeul(s)
IRSAUUTTAI (7) | attriau(ou atriau),turista[traits+U](ou tourista)
ASUDSUURNE (8) | danseurs (sandres,sundaes)
GAPUTERUEM (8) | étampeur(euse),étampure[rameuté+P],trempage
MECONOLTUG (7) | monocle,congélo,longuet(ette),glouton(onne),golmote(+otte),mongole,noctule,goménol
UESAVINEFA (9) | avifaunes (x)
PASUFONORI (9) | profusion (fourasin(e)[fournis+A])
IRMUALOMEF (9) | oriflamme[mémorial+F] (immorale,marouflé(vt))
TELOREOPNT (9) | portelone (entrepôt,téléport)
AFOLIBETNE (9) | oléfiante(adj) (batifolé,bitonale) (+oliphant/olifant (nm))
RYTOLEQAVO (7) | travelo[avorté+L]
TARERIFOCE (10)| factorerie (récréatif[cafetier+R])
UTACNESVUC (7) | aucunes,accents,cutanés(adj),cuscute,auvents
COSATALIGE (9) | galactose
DERUROREHI (9) | ordurière[roideur+R] (x)
ASOPIRASIS (9) | psoriasis(inv) (pissoirs) (parisis(inv))
SAFEGEQIDO (7) | dégoisé(vt),défaisé(nm),géoïdes
SIVOPENUXO (6) | vineux,espion,supion,ovines,puînés(adj),envois,punies,oiseux,nivôse,opsine
JASEXURARA (6) | jarres,araser(vt),sarrau(s),jaseur(euse),raseur(euse),saurer(vt)
MALONERUDA (9) | monaurale(al,aux),anomalure[anormale+U] (+binaural/biaural)
ORAQIXUPAT (8) | partiaux (taquoir,tripoux(inv),atriaux,portaux(al))
LETOSEMYDI (9) | myéloïdes[démolies+Y],mélodiste,modéliste[démolies+T]
UTEROTASAC (10)| autocrates (x)
ANOROSIVET (10)| novatoires (orviétans(nm))
RACONOMECO (8) | cocooner(vt) (romancé,Meccano,maceron(nm))
LEDACANEDA (8) | décanale(al,aux) (candela,candéla)
LEPIRUSEDO (9) | euploïdes,léporidés(nm),désopiler(vt)
DEXECIQIRU (7) | décurie (+décurion)
ROSORATELI (9) | oratoires
IRIRESENAR (8) | résinier(ière),asinerie,arriérés(vt)
SGEREVYLED (8) | dégrevés(vt),déréglés
ALOTECALEN (10)| cale-étalon (x) ((lancéolé(adj)[nacelle+O],lactéale(al,aux),collante))
ROTITUGEVA (9) | voiturage (agioteur(euse),autorité,autogire,ravigoté(vt),gratuite,rotative(if))
ROTEMETENU (10)| tourmentée (numérotée[entourée+M])
NOXIPUNINE (7) | inopiné(adj) (ionien°,pionne,inouïe,pennon)
UQYDATONEN (8) | dénoyant(vt),dénouant
FIPEQIREDE (8) | perfidie[déifier+P],réédifié[déifier+E],défripée(vt)
OQISELADIJ (7) | asilidé(nm)[laides+I]
CEPINIMOTA (9) | anticopie (opticien,ptomaïne,comptine,anticipé)
RIRAVATECE (9) | réactiver[Carterie+V]
FENALELIBA (9) | aliénable (x)
AUTERUSESA (9) | sautereau
BIRANONIDE (8) | anobiidé,baronnie[abonner+I],bonnarde(ou bonarde)[adonner+B],bidonner
NALESALINU (9) | annualisé(vt) (alanines[annales+I],aulnaies[alinéas+U])
TENASAPERU (10)| apesanteur (pesanteur[sénateur+P],épeurants(vt+adj))
IDININEDEP (8) | nid-de-pie(pl nids-de-pie) (pinnidé)
MERECISEMA (9) | mi-carêmes[émacier+M]
EDUMORAQAD (8) | amadouer (daurade,démordu(vi),maraudé(vt))
SISERURURU (8) | susurrer,usuriers(ière) (réussir)
ECERENINEF (9) | inférence (x)
ENIVETALUN (10)| univalente(adj) (latvienne°,levantine(in),valentine(in)[enlevant+I])
SQAKETESOM (8) | matossée(vt) (mastose)
SUDASEXETO (8) | dateuses(eur)[sautées+D],exsudats
MEBOCIMULE (8) | immeuble
HATAPOPULE (7) | plateau,papauté,alouate
IHODENYREN (9) | rhodienne° (dorienne[redonné+I])
ESANILUGEL (9) | guenilles[élingués+L(vt)],galiléens,niellages[nasillée+G],anguilles,seuillage,gaulliens,linguales(al,aux)
UHENEDIREM (9) | demi-heure (démineur(euse),enrhumée(vt),hémièdre,meunière,murénidé)
GUBELANUPI (8) | albuginé(adj),bilangue[bengali°+U],pubalgie (paulien,languie,unguéal(e,aux))
EFEMERATOR (9) | aréomètre (formatée/er,réformée,formeret(nm))
AOVIBEZELI (7) | olivaie[avilie+O (vt)]
CUDERAMENE (8) | ramendée(vt),encadrée,émeraude
IZESENITOS (8) | ionisées(vt),sioniste
XOMECURAVU (8) | morceaux,amoureux,ouvreaux
ASASESOGID (8) | assagies,godasses[adossés+G]
CESAFIPURE (9) | peauciers(nm)[parieuse+C]
DCOGUNUDES (7) | secundo(inv)[coudes+N],décousu[coudes+U]
OSECESAPUF (10)| pousse-café (coupassée(vt) +compasser(vt))
URECEREMUN (8) | énumérée,rémunéré
RASAWODUDU (7) | soudard(nm) (douars)
ETUSUMELES (9) | meuleuses(nf) (muselées(vt),muselets(nm))
ODYSINIPER (9) | pyridines (épyornis(inv),dérision,ripienos,pendoirs,pied-noir(s))
LERAPODITE (9) | idolâtrée[délaiter+O],pétaloïde,téléradio
EFULEQIDIR (9) | liquéfier (liquidée/er,défleuri(vt))
GSOHYPILUT (7) | goupils,sloughi
INEBOSANIV (8) | abonnies[bannies+O],visionné,béninois°,venaison,viennois,invasion,avoisiné(vt),savinien°
LSETEQOHET (7) | esthète[testée+H]
OSEGISEDIN (9) | dignoises°
EHEDUTETER (8) | deutérée(adj) (éthérée(adj),heurtée)
PAKEXEGIFU (7) | apifuge,piégeux (épiage,épieux(euse),exigüe,fixage,guipée(vt))
SULUSIPARY (7) | pulsars,surplis(inv),surplus (lapsus,parsis,riyals,sauris(inv),spiral(aux),sprays)
EDELITUPAQ (9) | deltaïque (déliaque,dépiauté(vt),dipétale[délaité+P])
NARAGUJODI (8) | gandoura,gianduja,rigaudon[noiraud+G] (agrandi,gardian,gourdin,guarani(e),organdi,ouragan)
NUPENOSELI (9) | nonuplées(vt),péninsule,pilonnées
NOLETUDANE (9) | ondulante(ants)[dénouant+L] (étalonné,talonnée)
ETADAVADIS (8) | dadaïste (datives)
TACUNUFEGE (8) | enfûtage (cutanée(adj),écangué(vt),fuguant(vt))
OCUNILOMUS (9) | inoculums (x)
LODAHEPYNU (7) | pholade
OMESAFURIP (8) | parousie,parfumés,imposeur(euse),paumiers(ière),suiforme
ECAMEDECIR (8) | céramide[cédraie+M],éricacée(nf),démariée
ITIGUMUVOR (7) | trivium (moitir (vt))
OUSUPITEMO (8) | utopisme[imputés+O]
IMEFIGENAR (9) | gaminerie[migraine/imaginer+E],magnifier/ée[imaginer/ée+F]
ZOSELUTEPY (8) | postulée(vt)[loupées+T],poutzées[étoupés+Z(vt)]
HIDIMAQINA (5) | daman,hindi(e),mahdi
ARESEPISUL (9) | parieuses,épaisseur[aspirées+U],espaliers,spiralées(adj)[aspirées+L],parleuses,peaussier(nm)
OSALESIDIR (10)| solidaires[darioles+I] (x)
UVADIRORES (9) | rouvraies
GONONESADI (10)| oignonades (ognonades)
ELELEDUPEJ (7) | judelle (duelle,éludée,épelée,pellée(vt))
MELEFEQAZE (6) | alézée(adj),mélèze
AGETIMEHEC (7) | achetée,châtiée,écimage,émaciée(vt),hématie,méchage,théacée(nf)
BTEPCARNOR (9) | brocanter(vt)[obérant+C],procréant(vt) (coparent,portance[opérant+C],crapoter(vi),pérorant(vi)[opérant+R],probante[opérant+B],raconter)
RUNHDROSUT (8) | surtondu(vt),surround (tournus(inv)) ((donuts,hourds,hurons(onne),rounds,tondus,tordus,tourds))
SEXOSAGIDI (8) | aixoises° (dioises°,dosages,godasse)
NVEGRASVON (8) | savonner
SEASNTZIBT (8) | bassinet[saintes+B],batistes[attisés+B],statines,siestant(vi)[saintes+T]
EVORAGOXED (7) | verdage
MIDAMERUCI (9) | américium (muricidé(nm)) ((maudire,cadmier(vt),cadmium,miraude(aud)))
AESAVELISU (10)| avaliseuse(eur) (avalisées(vt),avaleuses(eur))
AVITODOVAS (9) | voïvodats (x) ((x)) (((stadia,vivats)))
OTOHUSINOG (7) | shogoun(+shogun),outings (shinto,gitons,gonios,toison)
UNISUTAGER (9) | augusture,augustine(in),inaugurés,signature[taurines+G,gratinés+U]
RSOXFNSEXO (7) | sonores (Fréons,Ronéos)
TOTONOMADI (8) | dotation (ottoman(ane))
ILULITEGEB (8) | éligible (tigelle[teillé(vt)+G],billeté(adj)[teillé+B],ligulée(adj))
NELEJIGATI (9) | inégalité,génialité (gélatiné(adj),génitale[alignée+T])
TIATSRLIDF (8) | distrait,filtrats (tardifs,fraisil)
QOLENOSUNI (10)| quinolones (x) ((quinones,soûlonne(on)))
LARIPALIDI (9) | piaillard(e) (paillard(e)) ((pillard(e))) (((diapir,radial)))
ALDITGTONR (9) | trainglot (doigtant,rigolant,tringlot,ligotant) ((granito,iodlant,larigot,lignard(nm),ordinal,organdi,orignal(aux),tordant,traiton(onne)))
DIRICEDUVA (8) | acrididé,cardiidé(nm),virucide(+virocide) (déraidi(vt),diacide,vicaire)
DECEDUCUQE (7) | éduquée (décédé)
PEDALYSILU (8) | dyslalie[dialysé+L],psyllidé(nm)
OTOLICARIX (6) | octroi,loriot(nm),toxico,corail(aux),torcol
ALEZITACAH (8) | calathéa (althaea(ou althéa),chalaze,halicte,hiatale(al,aux))
REGILUPORE (9) | épiloguer(vt),proligère (pourriel,régulier,rigoleur,regroupé,purgeoir)
PQTIHRETME (8) | thermite,téphrite (termite,pH-mètre(s),impétré(vt),thermie,métrite,mirette)
UMDSATROGG (8) | moutards (motards,ragoûts,targums)
QNOSNHAULM (7) | qanouns(+canoun,kanoun,qanun) (uhlans,mahous(+maous,inv²),halons,Loumas,malons,mulons,saumon)
ETRATSTARC (9) | tartrates (tartares)
CRASAPIBUG (7) | agarics,aubracs,airbags
BIROPUTUCU (6) | croupi(vt),butoir(+buttoir)
TOTOSIHUNA (8) | ostinato,shootant(vt) (station,toisant,hautins,situant,souhait)
BJEMECIRAP (8) | jambière(ier) (cambrée,émacier,rapiécé(vt^3))
ECEQUNESEH (9) | séquencée (vt) (x)
VEXALITAHE (8) | laxative (hiatale(al,aux))
ADUBUMALON (8) | laudanum,labdanum (ladanum[landau+M],andalou[landau+O],umbanda)
BANETISETO (9) | botaniste (noisette,tétanisé,baisotée,benoîtes,attinées(vt),...)
NLALIREPUG (10)| perlingual (nullipare) ((anguille,gaullien,linguale,ralingué,paruline,guérilla,...))
EJIRITEONC (9) | réjection (ricétone(on),rejointe,cinérite,éjointer,injecter,ci-jointe)
ERILITARAV (8) | larvaire,viralité,triviale,variétal,rivalité
TDEMEBAHON (9) | méthadone (dahoméen,nématode[démonté+A])
IEQUFIRAXI (7) | aurifié(vt),fériaux(al,e)
ELACEBIMYS (8) | cymbales,beylisme,embâcles[bâclées+M]
GASONOMURA (8) | ouragans (gnaouas,romanos,aramons,mourons,morgons,angoras)
RACUNIBESE (9) | caribéens,euscarien,ricaneuse,rubiacées(nf),subaérien,urbanisée
PISINANORO (8) | opinions
AQITAVENIS (8) | tanaisie,évianais°
HCEVISENUT (9) | tue-chiens[entichés+U (vt)]
ABOSOGONAL (7) | oblongs, oolongs
BORALEDOPO (7) | léopard(+léopardé(adj)),polarde(ard)
IPULEPETIN (8) | pipe-line,pipeline
SDOFIRESUT (9) | rutosides,outsiders[soutirés+D]
NILOTEREVO (9) | violenter[entoiler+V,envoiler+T]
EGEMEVOHIS (7) | égoïsme
FOLEVEPUSU (8) | fouleuse (eur)
ICOVETATIL (8) | vitalité,calvitie[laïcité+V],viticole,locative[octavié+L],activité
UNEBALOLEM (8) | manuelle,balloune(ou baloune)
MSOOFMEUBN (7) | monômes [nommés+O]
OPIWABESIC (7) | opiacés,biopics,pic(s)-bois,biopsie
OBEGIRISIC (8) | ciboires
IAHLEADLEO (8) | oeillade (aillade)
GISEGELULE (8) | ligulées (adj)
ERORUGASES (9) | arroseuse,agresseur,orageuses (argouses,grosseur,rageuses(eur)[saurées+G],usagères,...)
ONONEXUTIC (9) | cotonneux (continué(vt),continuo)
CANISACUSE (10)| caucasiens (x) ((aunaises,aisances,insuccès))
EGIROBEFED (8) | débriefé(vt),défibrée(vt)[défier+B]
ISUHESELON (8) | insolées,nolisées(vt^2),lensoise,houssine
NOTAPONURI (9) | pronation (parution,piornant(vi))
ELAHELEZIF (7) | faillée (vt)
GOPENUNEDO (7) | négondo, negundo
RETUTANIDE (10)| réétudiant (atteindre,attendrie,rééditant[tartinée+D],étudiante)
DANUVESIDI (9) | davidiens (induvies)
MURITALONU (9) | moulurant(vt) (malnutri(adj))
GENELOXODI (8) | glénoïde,gondolée,néologie (éloigné)
ROPEHEDULI (9) | hiérodule (léporidé,euploïde,euphorie)
FAGEHUCERE (8) | gauchère
IPUTILASOT (8) | postulat,talipots (aultois,laptots,pilotis(inv))
OEBEFEQUNI (9) | bénéfique (x) ((enfouie))
SULEPINOLO (9) | pollinose
ENIPORASOS (9) | aspersion [ornaises+P]
LESEDUPITI (9) | tipulidés (nm)
RVAROCINEL (9) | carnivore [racornie+V]
ATENABEDIS (9) | tabanidés (nm) [badianes+T]
EITICEFEBA (9) | acétifiée (vt), béatifiée [bêtifiée+A (vt)]
AREQITOCET (8) | atrocité, carottée, tricotée
NASIREMONI (10)| seinomarin (arminiens[minerais+N])
OHEPATELAR (8) | pléthore[peloter+H]
CGOCONAHIS (9) | coachings (gnocchis,occasion,chicanos[anchois+C])
NICURONULI (7) | cul-noir(pl:culs-noirs),linçoir
IRATETORIL (8) | tire-lait[laitier+T]
DINIHATOPE (9) | diaphonie (antipode,aphidien(nm),ophidien(ienne),idéation)
EMBILERASI (9) | brise-lame(s),misérable[réalisme+B],limbaires
AATOHOEVEC (7) | avocates,cahotée(vt)
CITUQEXEMO (9) | toxémique,cométique (exotique)
SCOSOGISEV (8) | viscoses[voisés+C (adj)] (x)
RUFASALAHU (6) | lahars (flash,flush,auras,aulas,alfas,haras(inv),sural(aux),surah)
SLAPUSINET (9) | nuptiales,paulistes,planistes,épuisants,puissante,saltusien,luisantes
BITAREBATE (9) | tabatière(nf) (batterie[traitée+B],barattée(vt),barbette)
SMAQYTULUB (6) | albums
SUTOBILOAR (8) | boutoirs,blutoirs,bouloirs,sorbitol
TICELAROXA (9) | locataire[colatier+A]
QRODAMUNEB (8) | monarque,doberman[abonder+M]
UUHUMESOGA (7) | houseau(x) (mahous(inv),museau,omégas)
HELEREMUDO (9) | héloderme
TMECURATEN (9) | menu-carte(inv)[centaure+M],autrement[atténuer+M],tracement(s)
IEROTITERO (8) | tortorée[otorrée+T (ou otorrhée)]
ISEREPENED (10)| dépensière (penderies[périnées+D],inespérée[périnées+E])
NAPIXEROLE (9) | inexploré (périnéal(aux),pralinée,anorexie)
PSEVONEPEL (10)| enveloppés (x) ((envolées))
SEHESUNAGY (8) | essuyage[gaussée+Y(vt)],nageuses[gaussée+N]
RCIDNETIRI (8) | indirect[citrine+D]
TEPITESOSA (9) | epistates[attisées+P]
INUMEPAVES (9) | mauvéines (amenuisé,punaisée,manieuse(eur),pavésien°)
GOLABUSAQA (7) | albugos (absolu,bagous (ou bagout))
THOSENETEL (9) | téléthons[lettones+H (+lettonne)] (éhontées(adj),entôlées)
BEMIGICURO (8) | ciborium (ciboire,microbe,goumier(nm))
SAGUTISEMA (9) | tamisages
ATOPIPUSAL (8) | salopiau(x) (+salopiot,salopiaud(nm^2)) (aplatis,aultois,tupaïas,spatial)
PERONAPAGU (8) | organeau
TUSUTAVUSU (6) | tussau(x)
OLISULUTIR (7) | rillots(inv),trullos(+trulli(inv))
SSIREMARIN (9) | mariniers[minerais+R],rarissime
SENENECIRR (9) | enrésiner(vt)
SIMEBOQINU (9) | bioniques (ioniques,niobiums)
RINUACNIOT (8) | couinant[caution+N],inaction
COEDROMQNL (7) | monocle,comédon
QROCDODASA (6) | casoar,crados,cadors,radsoc
TUTAGILYLO (7) | glottal(e,aux) (lolita,gallot,aligot(+aligoté,nm),agouti,alloti)
RBITUSUFAS (9) | arbustifs(ive) (surfaits+B)
ICUCOSICET (7) | cotices,siccité
UNESOROPOR (7) | opérons,perrons,oospore
INANANODIS (9) | dinannais° (x) ((andains(nm),anodins,nonidis))
ITEBENOROT (9) | notoriété [ténorite+O]
UNAREPESES (9) | preneuses, pessereau
SUFIHETABU (8) | habitués (futaies,habités,bestiau,habitus(inv))
ENUMINECAT (9) | maintenue
ENENETUGUM (7) | nuement (nûment,neuneu(s),menuet,muguet,émeute,gnetum)
ABOHILUZER (8) | bihoreau
RINIGABOMA (7) | amaigri,bonamia,gin-rami(s),minibar,moringa,origami
FAXERASULO (8) | farlouse[saouler+F]
KFIMOPIJER (7) | pirojki (x)
NECIDOLEVO (8) | violence[envoilé+C(vt)],violonée(vt)[envoilé+O]
MIXETEHESU (8) | eutexies,exhumées
TNIVEVETAG (9) | va-et-vient(inv) (négative[veinage+T],vignette,végétant(vi))
TIFOLETORA (8) | artiflot,folioter(vt)
UERISEKERY (7) | kerries (ou kerria)
NIPENUSACO (9) | anuscopie (cannoise,canonisé,épanouis,saponine,nuisance,caponnes)
CRECISOSEL (9) | closeries,créolisés(vt)[croisées+L]
VAGOSESABE (7) | bagasse,bavassé(vi),bossage
LEWOSAVOVE (7) | valvées (adj)
AIPARYDERI (8) | radiaire
WUNOMEZECI (7) | onzième,miocène
LNURACOGOR (7) | coronal (carron,congru,corral,cougar,coulon,crural,garçon,glaçon,larron,ruclon)
LOSIRODIRE (9) | oriolidés[doloires+I]
SREPUTAXOR (9) | prosateur(trice),partouser(vi,+zer)[porteurs+A]
NITUTAMYXI (7) | imitant
DESELIRUCE (9) | élucidées,éclusière,séculière
ERUTISENYT (9) | teintures[truitées+N(adj)]
IZURARERAT (7) | raturer,azurite
SODEPISABO (8) | isopodes[disposé+O],spadoise,adiposes[disposé+A],apodoses
ALOSIGUDAN (9) | ougandais (alanguis,andalous,angolais,diagonal,saligaud(e))
ENOSESOMET (8) | ostéomes,énostose,nosémose,ténesmes
IHINEDESOT (9) | hédoniste
ENARATEMAC (10)| marantacée (x) ((amarante(nf),macérant(vt),écrémant,mécréant[crantée+M])
MADEMUFACO (7) | foucade,amadoué
ROSACOTOGE (8) | escargot (atroces,rotacés(adj),croates,cageots,cagotes(ot),corsage,orgeats,scooter)
OSUXEPAGOF (7) | fouages,gouapes (gaupes,posage)
SIMUNOTIBU (8) | niobiums[binious+M] (minibus,minuits,omnibus)
OGOSETISAQ (7) | tissage
OPONEVUNEL (8) | nonuplée(vt) (peulven)
AGOHEDOBEL (7) | boghead
PUNOCUGARE (8) | gourance[cogneur+A],pourceau[coupeur+A]
UAGASIFAPO (6) | asiago
AGECITIGUD (7) | acidité,guidage
EVESESUSID (9) | dévissées
LUDELAXOSU (8) | soulaude,soûlaude
ECYRERORUN (8) | écornure
IRIRERANEF (8) | raréfier
OSALIJELAN (8) | alnélois[nasillé+O(vt)]
CIFEMATUCU (7) | factice
ENOPOLONAR (8) | napoléon[laponne+O]
BVETIDOPIN (8) | poitevin°,pot-de-vin (pl. pots-de-vin)
DINERELISE (9) | lésinerie[résiliée+N]
EXENUHERID (8) | indexeur
RERIVEMERE (8) | verrerie,verrière
SUPAMIFESU (7) | aumusse,psaumes,impasse,amusies,fumasse
ENADEPANID (8) | dandinée
ECAGIVINAS (9) | viganaise° (évianais,vanisage) ((agenais,aisance,avancés,avanies,canevas(inv),cavages,vinages,visnage))
MAHARASUNE (9) | maharanés(nm) (x) ((x))
MUSODENIME (9) | démonisme[dominées+M]
IDASEQECIR (9) | iridacées(nf)[cédraies+I]
TESUFATILE (9) | statufiée,flatteuse
EROREPEMAD (9) | madrépore (démarrée)
ANUNETAPEN (9) | panneauté(vt) (pantenne (ou pantène))
YIXEKISUNI (6) | kinési(e)
CIROREDERU (9) | ordurière (corderie/ière,coudière(nf),coudrier(nm),courrier,ducroire,recorder,recoudre,recourir(vt))
NOCULIGURE (9) | onguiculé(adj) (inoculer,longueur)
BETOQUTENI (9) | tonétique (noétique,quotient,biquette,quenotte)
NGONALULAM (8) | lagnolan(e) (x)
RITENEPOTO (9) | notoriété[ténorite+O],trépointe[protéiné+T]
NSEVIRAMIL (9) | minervals(nm)[laminer+V]
CCEJIFIRIL (6) | cilier(vi),licier(nm,ou lissier),cilice
AERUDITARE (9) | radiateur
SOMITONATA (9) | atomisant (animatos,manostat,ostinato,ottomans,somation(ou somm°),tamisant,tomaison)
NFODOHECIS (8) | conoïdes,cohésion
HESODINARA (9) | anhidrose (ou anidrose=sardoine)
VSARESIRIT (10)| arriviste (satiriser(vt))
JRESISINET (9) | sinistrée(adj),sintérisé(vt)
HNIWOJINEB (7) | benjoin
FATOSORESE (8) | farotées(vt)[fartées+O]
HBUREKEMAL (8) | humérale[malheur+E]
NRELEGITOL (10)| trigonelle (x)
AARIOSOYTI (6) | airois,ratios,aristo,oriyas,toriis,arioso
EORIPOTINA (9) | opiniâtré(vt),patinoire,rapointie(vt),opération
GTINLOGSAN (9) | ganglions
OESOPALEMI (8) | liposome[implosé+O(vi)],opalisée(vt)
KTENIDIJOV (8) | jointive(if) (édition,ovidien°)
MSANRAHLOC (8) | alcorans,macarons,chloasma,machaons,mascaron
LZISATEFIQ (7) | salifié(vt),sifilet
EOMUESOECU (8) | écomusée,écumeuse(eur)
TDEXIMITON (9) | démixtion (domitien°[édition+M])
SOSUDENERO (9) | endosseur(nm)[sondeurs+E]
AELUROTAFE (8) | lauréate,eau-forte[farotée+U(vt)]
NAOLANACIV (8) | canonial(e,aux) (avançon)
MSEPUMIPIR (9) | impériums/imperiums[imprimés+U]
LOROMUCUCE (8) | roucoulé(vt)[couleur+O]
MCINEWERUG (8) | meringué(vt)[mineure+G]
FRATARUMOJ (7) | majorat (format,rajout,trauma)
CBOSARAGEL (9) | racolages[acérolas+G],albacores[acérolas+B]
JTIMUGANIQ (6) | minuit,taquin,timing
VOLOTOLASU (7) | toluols (atolls,soûlot(e))
SOERUKOREM (8) | moukères (ou mouquère)
QRIREROTES (9) | terrorisé,trésorier[érotiser+R]
ZITENEGUSE (9) | eugéniste,teigneuse[neigeuse+T]
UETESOPERA (9) | épeautres,poétereau
SRAMEDIROM (9) | marmorisé(vt) (armoires[rosaire+M],armoriés(vt),madérois,désarroi,madriers(nm),miradors)
REVOLISIMO (9) | limivores[voiliers+M] (oliviers,riomoise)
IINEVOFACI (7) | vinifié(vt)
TENOOCMEPI (9) | impotence,émoticone[écono(ô)mie+T]
SUSEGANENO (9) | non-usages[nouages+N]
NISIRESAFE (10)| finasserie,finassière (asineries,finassier)
SEGOLENEMO (10)| goménolées(adj)[mongole+E] (ménologes)
EANICESEMA (9) | mécanisée(vt)[menacées+I]
NASELIMILI (9) | ismaïlien,liminales (manilles[laminés+L],anilisme[laminés+I])
LEGEFOSELI (9) | égosillée (x)
RGINESERET (10)| enregistré,réintégrés(vt)
GEOKULOLUE (7) | ukulélé
ROFOMERELI (9) | émorfiler(vt),oléiforme[formolée+I(vt)] (formolée/er)
ROTABITOFE (8) | bare-foot(inv),barefoot(s),taborite[rabioté+T(vt)]
BIGEMACELI (8) | imbécile (bigamie,ciblage,écimage,embâcle)
TALURIPERE (9) | plâtrière,plâtrerie[artériel+P],apériteur,épilateur,prélature,prêt-relai(s)
TLIRISUZES (8) | tuiliers(ière),utiliser/és
CATECERATA (9) | cataracte (x)
RESEDIMESA (10)| madérisées(vt)[démariées+S]
AOFAROSUDE (8) | faraudes(aud)[fraudes+A(vt)]
RERILORUTA (9) | railroute[ruralité+O]
RASALININI (7) | airains
AUZERIRATO (8) | aratoire,azoturie
RUSABUGELI (9) | blagueurs(euse) (baguiers(nm),bulgares,subaiguë,suraiguë,,lugubres,baliseur(nm),ligueurs(euse),brûlages)
ERUTETEVIL (8) | levrette,levretté(vt),relutive(if),rétiveté,veulerie[éleveur+I]
LRICAPYNAN (7) | racinal(aux,nm),aplanir,clarain
OJEMEFARON (8) | néoformé(adj)
ELABUCESER (9) | récusable[basculer+E(vt)]
RHITOBEPOL (8) | pholiote[hoplite+O],héliport[hoplite+R]
GOLONEQISA (7) | agonies,alignés,signalé,léonais°,losangé(adj),...
DFUSORINEC (9) | confiseur[fournies+C],décurions[cousiner+D]
OEGIROJECE (7) | cogérée (vt)
ITYREVAGET (8) | aigretté(adj)[traitée+G],rivetage,vitryate(at)°
WONOSETISE (8) | énostose
RCEPUPIPIR (7) | rippeur(ou ripeur,nm^2)
BASUTASENI (9) | basanites[baissant+E],antabuses
WXONOBUSIR (7) | bonsoir (bônois°,brunis,norois°(ou norrois),oursin,ourson,...)
UONASUDILE (10)| loudunaise° (audunoise°) ((saoudien,soudaine,soûlaude))
DENOLUQIDI (9) | indolique (x)
ENEPUCESIG (9) | cégépiens°,peigneuse(eur),épinceuse(eur)
PENUSISULO (8) | epsilons,upsilons,poussine,inusuels,pulsions,sinoples
